        244  244.064198(5)                  
        245  245.067739(15)                 
        246  246.070198(16)                 
        247  247.07407(32)#                 
_________________________________________________________________________
95  Am  231  231.04556(32)#                   [243]             
        232  232.04659(32)#                 
        233  233.04647(23)#                 
        234  234.04779(22)#                 
        235  235.04803(22)#                 
        236  236.04957(11)#                 
        237  237.049970(60)                 
        238  238.051980(50)                 
        239  239.053018(3)                  
        240  240.055288(15)                 
        241  241.0568229(21)                
        242  242.0595430(21)                
        243  243.0613727(23)                
        244  244.0642794(23)                
        245  245.066445(4)                  
        246  246.069768(20)                 
        247  247.07209(11)#                 
        248  248.07575(22)#                 
        249  249.07848(32)#                 
_________________________________________________________________________
96  Cm  233  233.05080(43)#                   [247]             
        234  234.05024(32)#                 
        235  235.05159(24)#                 
        236  236.05141(22)#                 
        237  237.05289(22)#                 
        238  238.053020(40)                 
        239  239.05495(11)#                 
        240  240.0555190(29)                
        241  241.0576467(24)                
        242  242.0588293(21)                
        243  243.0613822(24)                
        244  244.0627463(21)                
        245  245.0654856(29)                
        246  246.0672176(24)                
        247  247.070347(5)                  
        248  248.072342(5)                  
        249  249.075947(5)                  
        250  250.078351(12)                 
        251  251.082278(24)                 
        252  252.08487(32)#                 
_________________________________________________________________________
97  Bk  235  235.05658(43)#                   [247]             
        236  236.05733(43)#                 
        237  237.05713(32)#                 
        238  238.05827(31)#                 
        239  239.05836(31)#                 
        240  240.05975(16)#                 
        241  241.06022(22)#                 
        242  242.06205(22)#                 
        243  243.063002(5)                  
        244  244.065168(16)                 
        245  245.0663554(26)                
        246  246.068670(60)                 
        247  247.070299(6)                  
        248  248.073080(80)#                
        249  249.074980(3)                  
        250  250.078311(4)                  
        251  251.080753(12)                 
        252  252.08430(22)#                 
        253  253.08688(39)#                 
        254  254.09060(32)#                 
_________________________________________________________________________
98  Cf  237  237.06207(54)#                   [251]             
        238  238.06141(43)#                 
        239  239.06258(25)#                 
        240  240.06230(22)#                 
        241  241.06372(27)#                 
        242  242.063690(40)                 
        243  243.06542(15)#                 
        244  244.065990(4)                  
        245  245.06804(11)#                 
        246  246.0687988(24)                
        247  247.070992(9)                  
        248  248.072178(6)                  
        249  249.074847(3)                  
        250  250.0764000(24)                
        251  251.079580(5)                  
        252  252.081620(5)                  
        253  253.085127(7)                  
        254  254.087316(13)                 
        255  255.09104(22)#                 
        256  256.09344(32)#                 
_________________________________________________________________________
99  Es  240  240.06892(43)#                   [252]             
        241  241.06866(32)#                 
        242  242.06970(35)#                 
        243  243.06963(31)#                 
        244  244.07097(20)#                 
        245  245.07132(22)#                 
        246  246.07297(24)#                 
        247  247.073650(30)#                
        248  248.075460(60)#                
        249  249.076410(30)#                
        250  250.07865(11)#                 
        251  251.079984(7)                  
        252  252.082970(50)                 
        253  253.084818(3)                  
        254  254.088016(5)                  
        255  255.090266(12)                 
        256  256.09359(11)#                 
        257  257.09598(44)#                 
_________________________________________________________________________
100 Fm  242  242.07343(43)#                   [257]             
        243  243.07451(25)#                 
        244  244.07408(31)#                 
        245  245.07538(30)#                 
        246  246.075280(40)                 
        247  247.07682(16)#                 
        248  248.077184(13)                 
        249  249.07902(15)#                 
        250  250.079515(13)                 
        251  251.081566(9)                  
        252  252.082460(6)                  
        253  253.085176(5)                  
        254  254.086848(3)                  
        255  255.089955(5)                  
        256  256.091767(8)                  
        257  257.095099(7)                  
        258  258.09707(22)#                 
        259  259.10059(30)#                 
_________________________________________________________________________
101 Md  245  245.08102(40)#                   [258]             
        246  246.08193(41)#                 
        247  247.08180(39)#                 
        248  248.08291(26)#                 
        249  249.08300(24)#                 
        250  250.08449(32)#                 
        251  251.08492(22)#                 
        252  252.08663(21)#                 
        253  253.08728(22)#                 
        254  254.08973(11)#                 
        255  255.091075(8)                  
        256  256.094050(60)                 
        257  257.095535(4)                  
        258  258.098425(5)                  
        259  259.10050(22)#                 
        260  260.10365(34)#                 
_________________________________________________________________________
102 No  249  249.08782(37)#                   [259]             
        250  250.08749(22)#                 
        251  251.08896(19)#                 
        252  252.088966(14)                 
        253  253.09065(26)#                 
        254  254.090949(19)                 
        255  255.093232(13)                 
        256  256.094276(9)                  
        257  257.096850(30)                 
        258  258.09820(22)#                 
        259  259.10102(11)#                 
        260  260.10264(22)#                 
        261  261.10574(32)#                 
        262  262.10752(58)#                 
_________________________________________________________________________
103 Lr  251  251.09436(32)#                   [262]             
        252  252.09533(32)#                 
        253  253.09526(24)#                 
        254  254.09659(36)#                 
        255  255.09677(22)#                 
        256  256.09876(24)#                 
        257  257.09961(22)#                 
        258  258.10188(11)#                 
        259  259.102990(80)#                
        260  260.10557(12)#                 
        261  261.10694(22)#                 
        262  262.10969(32)#                 
        263  263.11139(39)#                 
_________________________________________________________________________
104 Rf  253  253.10068(49)#                   [261]             
        254  254.10017(31)#                 
        255  255.10149(22)#                 
        256  256.101180(29)                 
        257  257.10307(29)#                 
        258  258.10357(22)#                 
        259  259.105630(80)#                
        260  260.10643(22)#                 
        261  261.10875(11)#                 
        262  262.10992(30)#                 
        263  263.11254(20)#                 
        264  264.11398(48)#                 
_________________________________________________________________________
105 Db  255  255.10740(45)#                   [262]             
        256  256.10811(39)#                 
        257  257.10786(25)#                 
        258  258.10944(37)#                 
        259  259.10972(31)#                 
        260  260.11143(25)#                 
        261  261.11211(25)#                 
        262  262.11415(20)#                 
        263  263.11508(18)#                 
        264  264.11747(25)#                 
        265  265.11866(30)#                 
_________________________________________________________________________
106 Sg  258  258.11315(45)#                   [266]             
        259  259.11465(23)#                 
        260  260.114440(40)                 
        261  261.11620(30)#                 
        262  262.11648(30)#                 
        263  263.11831(13)#                 
        264  264.11892(30)#                 
        265  265.12107(15)#                 
        266  266.12193(31)#                 
_________________________________________________________________________
107 Bh  260  260.12180(66)#                   [264]             
        261  261.12180(26)#                 
        262  262.12301(40)#                 
        263  263.12315(45)#                 
        264  264.12473(30)#                 
        265  265.12520(41)#                 
        266  266.12701(38)#                 
        267  267.12774(37)#                 
_________________________________________________________________________
108 Hs  263  263.12871(39)#                   [277]             
        264  264.128410(50)                 
        265  265.13000(32)#                 
        266  266.13004(44)#                 
        267  267.13177(11)#                 
        268  268.13216(44)#                 
        269  269.13411(46)#                 
        277                                 
_________________________________________________________________________
109 Mt  265  265.13657(50)#                   [268]             
        266  266.13794(38)#                 
        267  267.13753(62)#                 
        268  268.13882(34)#                 
        269  269.13911(59)#                 
        270  270.14072(66)#                 
        271  271.14123(65)#                 
_________________________________________________________________________
110 Ds  267  267.14396(41)#                   [281]             
        268  268.14353(54)#                 
        269  269.14514(31)#                 
        270  270.14463(70)#                 
        271  271.14608(20)#                 
        272  272.14631(70)#                 
        273  273.14925(47)#                 
        281                                 
_________________________________________________________________________
111 Rg  272  272.15348(36)#                   [272]             
_________________________________________________________________________
112 Ee  285                                   [285]                                                                       
_________________________________________________________________________
114 Ed  289                                   [289]             
_________________________________________________________________________
116 Ef  292                                   [292]             
_________________________________________________________________________


